Order ID,Order Date,CustomerName,State,City
B-25815,10-10-2018,Harsh,Nagaland,Kohima
B-25822,18-10-2018,Tejas,Karnataka,Bangalore
B-26075,21-03-2018,Pearl,Maharashtra,Pune
B-25783,15-09-2018,Shivangi,Madhya Pradesh,Indore
B-26046,04-03-2018,Nishi,Maharashtra,Mumbai
B-25690,15-06-2018,Gunjan,Madhya Pradesh,Indore
B-25706,01-07-2018,Swetlana,Goa,Goa
B-25736,31-07-2018,Akshat,Maharashtra,Mumbai
B-25720,15-07-2018,Namrata,Punjab,Chandigarh
B-25907,11-12-2018,Jaydeep,Madhya Pradesh,Bhopal
B-25719,12-07-2018,Rashmi,Madhya Pradesh,Indore
B-26013,13-02-2018,Jahan,Madhya Pradesh,Bhopal
B-26044,02-03-2018,Sanjay,Goa,Goa
B-25649,05-05-2018,Rachna,Haryana,Chandigarh
B-25658,14-05-2018,Shefali,Rajasthan,Jaipur
B-25672,28-05-2018,Akanksha,Andhra Pradesh,Hyderabad
B-25624,22-04-2018,Vini,Karnataka,Bangalore
B-25884,28-11-2018,Sumeet,Maharashtra,Mumbai
B-25641,27-04-2018,Parishi,West Bengal,Kolkata
B-25841,01-11-2018,Ashvini,Maharashtra,Mumbai
B-25980,27-01-2018,Shweta,Rajasthan,Udaipur
B-26012,13-02-2018,Pearl,Maharashtra,Pune
B-26029,20-02-2018,Ramesh,Gujarat,Ahmedabad
B-26071,19-03-2018,Subhashree,Jammu and Kashmir,Kashmir
B-25646,01-05-2018,Sonal,Bihar,Patna
B-25677,02-06-2018,Ekta,West Bengal,Kolkata
B-25759,23-08-2018,Soumya,Sikkim,Gangtok
B-26059,12-03-2018,Rachna,Haryana,Chandigarh
B-25632,25-04-2018,Manish,Himachal Pradesh,Simla
B-26079,22-03-2018,Hazel,Karnataka,Bangalore
B-25674,28-05-2018,Mahima,Maharashtra,Pune
B-25965,21-01-2018,Saloni,West Bengal,Kolkata
B-25732,27-07-2018,Anubhaw,Karnataka,Bangalore
B-25834,29-10-2018,Ananya,Andhra Pradesh,Hyderabad
B-25784,15-09-2018,Rohit,Rajasthan,Jaipur
B-25982,29-01-2018,Hemangi,Delhi,Delhi
B-25788,21-09-2018,Dinesh,Tamil Nadu,Chennai
B-25742,03-08-2018,Ashwin,Goa,Goa
B-26088,26-03-2018,Bhavna,Sikkim,Gangtok
B-25707,01-07-2018,Shivani,Maharashtra,Mumbai
B-25758,22-08-2018,Shubham,Himachal Pradesh,Simla
B-26095,28-03-2018,Monisha,Rajasthan,Jaipur
B-31775,11-05-2018,Nida Kumar,Madhya Pradesh,Indore
B-31776,12-03-2018,Rachna Patil,Haryana,Chandigarh
B-31777,13-01-2018,Priyanka Rao,Madhya Pradesh,Indore
B-31778,09-06-2018,Samiksha Kumar,Maharashtra,Mumbai
B-31779,16-05-2018,Shruti Singh,Karnataka,Bangalore
B-31780,22-03-2018,Divsha Kumar,Rajasthan,Jaipur
B-31781,22-04-2018,Monisha Jain,Rajasthan,Jaipur
B-31782,15-11-2018,Akshay Patil,Tamil Nadu,Chennai
B-31783,25-01-2018,Manisha Patil,Rajasthan,Udaipur
B-31784,01-07-2018,Shivani Sharma,Maharashtra,Mumbai
B-31785,26-04-2018,Ashmi Sharma,Madhya Pradesh,Indore
B-31786,26-04-2018,Parth Rao,Maharashtra,Pune
B-31787,08-07-2018,Raksha Singh,West Bengal,Kolkata
B-31788,22-03-2018,Hazel,Karnataka,Bangalore
B-31789,03-06-2018,Bathina,Karnataka,Bangalore
B-31790,08-02-2018,Parnavi Rao,West Bengal,Kolkata
B-31791,27-02-2018,Ritu,Haryana,Chandigarh
B-31792,06-11-2018,Kushal Rao,Nagaland,Kohima
B-31793,14-01-2018,Trupti Sharma,Gujarat,Ahmedabad
B-31794,26-04-2018,Amit Sharma,Sikkim,Gangtok
B-31795,13-03-2018,Chirag Sharma,Maharashtra,Mumbai
B-31796,27-01-2018,Shweta Kumar,Rajasthan,Udaipur
B-31797,30-12-2018,Dipali,Madhya Pradesh,Indore
B-31798,23-06-2018,Amisha Sharma,Tamil Nadu,Chennai
B-31799,02-03-2018,Sanjay Jain,Goa,Goa
B-31800,24-12-2018,Jayanti Kumar,Uttar Pradesh,Prayagraj
B-31801,02-02-2018,Mugdha Sharma,Delhi,Delhi
B-31802,16-11-2018,Komal Patil,Himachal Pradesh,Simla
B-31803,16-03-2018,Nida Kumar,Madhya Pradesh,Indore
B-31804,15-09-2018,Aayushi Kumar,Maharashtra,Mumbai
B-31805,21-06-2018,Noopur Rao,Karnataka,Bangalore
B-31806,22-07-2018,Madhulika Rao,Madhya Pradesh,Bhopal
B-31807,27-01-2018,Aayushi,Gujarat,Surat
B-31808,28-11-2018,Shatayu Patil,Madhya Pradesh,Indore
B-31809,15-02-2018,Jitesh Sharma,Uttar Pradesh,Lucknow
B-31810,08-07-2018,Raksha Jain,West Bengal,Kolkata
B-31811,06-12-2018,Rohan Sharma,Madhya Pradesh,Indore
B-31812,03-12-2018,Abhishek Singh,Gujarat,Surat
B-31813,27-12-2018,Gopal Sharma,Maharashtra,Mumbai
B-31814,30-09-2018,Sauptik Patil,Madhya Pradesh,Indore
B-31815,09-08-2018,Kartik,Gujarat,Ahmedabad
B-31816,18-06-2018,Suhani Patil,West Bengal,Kolkata
B-31817,05-11-2018,Abhishek Singh,Goa,Goa
B-31818,23-09-2018,Sajal Singh,Bihar,Patna
B-31819,21-11-2018,Gunjal Sharma,Gujarat,Surat
B-31820,27-11-2018,Saptadeep,Gujarat,Surat
B-31821,13-01-2018,Shruti Patil,Madhya Pradesh,Indore
B-31822,06-11-2018,Kushal Jain,Nagaland,Kohima
B-31823,14-11-2018,Chikku Patil,Madhya Pradesh,Indore
B-31824,19-02-2018,Bhavna Jain,Sikkim,Gangtok
B-31825,08-02-2018,Parnavi Patil,West Bengal,Kolkata
B-31826,23-10-2018,Sheetal Rao,Madhya Pradesh,Indore
B-31827,02-08-2018,Ayush Jain,Punjab,Chandigarh
B-31828,18-01-2018,Mahima Singh,Madhya Pradesh,Indore
B-31829,10-11-2018,Anand Jain,Madhya Pradesh,Indore
B-31830,20-09-2018,Asish Kumar,Jammu and Kashmir,Kashmir
B-31831,25-03-2018,Anita Jain,Kerala ,Thiruvananthapuram
B-31832,28-11-2018,Shatayu Sharma,Madhya Pradesh,Indore
B-31833,06-05-2018,Chirag,Maharashtra,Mumbai
B-31834,16-07-2018,Anchal Sharma,Haryana,Chandigarh
B-31835,26-08-2018,Anudeep Jain,Madhya Pradesh,Indore
B-31836,14-02-2018,Kasheen Jain,West Bengal,Kolkata
B-31837,02-08-2018,Ayush Jain,Punjab,Chandigarh
B-31838,12-07-2018,Anjali Singh,Maharashtra,Mumbai
B-31839,08-10-2018,Apsingekar Patil,Bihar,Patna
B-31840,27-04-2018,Parishi Rao,West Bengal,Kolkata
B-31841,22-04-2018,Vini Rao,Karnataka,Bangalore
B-31842,04-05-2018,Aditya Singh,Punjab,Chandigarh
B-31843,08-09-2018,Duhita Rao,Haryana,Chandigarh
B-31844,18-01-2018,Surbhi Kumar,Gujarat,Ahmedabad
B-31845,13-03-2018,Chirag Kumar,Maharashtra,Mumbai
B-31846,12-12-2018,Pradeep Singh,Delhi,Delhi
B-31847,31-10-2018,Sneha Sharma,Karnataka,Bangalore
B-31848,20-02-2018,Ramesh Rao,Gujarat,Ahmedabad
B-31849,28-11-2018,Sumeet Patil,Maharashtra,Mumbai
B-31850,01-08-2018,Shubham Kumar,Madhya Pradesh,Indore
B-31851,28-11-2018,Brijesh Sharma,Rajasthan,Udaipur
B-31852,27-04-2018,Paridhi Sharma,Rajasthan,Jaipur
B-31853,02-11-2018,Sheetal Sharma,Maharashtra,Pune
B-31854,01-06-2018,Chandni Jain,Rajasthan,Jaipur
B-31855,28-06-2018,Ekta Singh,Madhya Pradesh,Indore
B-31856,24-01-2018,Madan Mohan Rao,Uttar Pradesh,Mathura
B-31857,29-10-2018,Moumita Patil,Gujarat,Ahmedabad
B-31858,11-04-2018,Anita,Kerala ,Thiruvananthapuram
B-31859,25-08-2018,Madhav Rao,Uttar Pradesh,Mathura
B-31860,24-02-2018,Pooja Rao,Bihar,Patna
B-31861,11-07-2018,Surabhi Kumar,Tamil Nadu,Chennai
B-31862,30-12-2018,Dipali Singh,Madhya Pradesh,Indore
B-31863,19-07-2018,Sheetal Kumar,Madhya Pradesh,Indore
B-31864,09-09-2018,Mousam Rao,Maharashtra,Mumbai
B-31865,01-08-2018,Shubham Patil,Madhya Pradesh,Indore
B-31866,29-12-2018,Shruti Sharma,Maharashtra,Mumbai
B-31867,10-03-2018,Sonal Patil,Bihar,Patna
B-31868,03-04-2018,Jahan Singh,Madhya Pradesh,Bhopal
B-31869,04-02-2018,Prashant,Delhi,Delhi
B-31870,22-03-2018,Kasheen,West Bengal,Kolkata
B-31871,22-03-2018,Sonakshi Jain,Jammu and Kashmir,Kashmir
B-31872,24-11-2018,Dashyam Sharma,Gujarat,Surat
B-31873,08-02-2018,Parnavi Jain,West Bengal,Kolkata
B-31874,29-10-2018,Arti Patil,Maharashtra,Pune
B-31875,18-08-2018,Akshay Patil,Bihar,Patna
B-31876,02-01-2018,Girase,Kerala ,Thiruvananthapuram
B-31877,12-10-2018,Mane Jain,Andhra Pradesh,Hyderabad
B-31878,02-09-2018,Vaibhavi Jain,Uttar Pradesh,Lucknow
B-31879,27-05-2018,Mitali Rao,Nagaland,Kohima
B-31880,11-12-2018,Bhargav Singh,Delhi,Delhi
B-31881,24-10-2018,Nikita Sharma,Punjab,Chandigarh
B-31882,18-02-2018,Shrichand Rao,Punjab,Chandigarh
B-31883,16-03-2018,Nida Rao,Madhya Pradesh,Indore
B-31884,18-10-2018,Rohan Kumar,Maharashtra,Mumbai
B-31885,04-06-2018,Avni Singh,Maharashtra,Mumbai
B-31886,20-10-2018,Shyam Singh,Madhya Pradesh,Indore
B-31887,14-08-2018,Priyanshu Rao,Madhya Pradesh,Indore
B-31888,31-10-2018,Sneha Jain,Karnataka,Bangalore
B-31889,27-10-2018,Mahima,Sikkim,Gangtok
B-31890,13-01-2018,Chetan Jain,Gujarat,Ahmedabad
B-31891,22-11-2018,Saurabh,Maharashtra,Mumbai
B-31892,24-11-2018,Divyeshkumar,Uttar Pradesh,Prayagraj
B-31893,12-10-2018,Mane,Andhra Pradesh,Hyderabad
B-31894,14-02-2018,Hazel,Karnataka,Bangalore
B-31895,04-03-2018,Ashmi Jain,Madhya Pradesh,Indore
B-31896,09-12-2018,Anand Rao,Punjab,Amritsar
B-31897,03-02-2018,Omkar Rao,Delhi,Delhi
B-31898,18-12-2018,Kajal Rao,Delhi,Delhi
B-31899,19-02-2018,Kanak Sharma,Goa,Goa
B-31900,22-03-2018,Hazel Kumar,Karnataka,Bangalore
B-31901,25-05-2018,Charika Kumar,Goa,Goa
B-31902,07-01-2018,Jaideep Singh,Nagaland,Kohima
B-31903,17-08-2018,Shivam Jain,Uttar Pradesh,Lucknow
B-31904,22-03-2018,Kasheen Singh,West Bengal,Kolkata
B-31905,18-06-2018,Parna Patil,Madhya Pradesh,Bhopal
B-31906,22-03-2018,Sonakshi Rao,Jammu and Kashmir,Kashmir
B-31907,19-01-2018,Tejeswini Patil,Maharashtra,Pune
B-31908,19-02-2018,Kanak Sharma,Goa,Goa
B-31909,10-12-2018,Amlan Patil,Madhya Pradesh,Indore
B-31910,16-06-2018,Akancha,Maharashtra,Mumbai
B-31911,21-08-2018,Vishakha Sharma,Madhya Pradesh,Indore
B-31912,13-08-2018,Ayush,Maharashtra,Mumbai
B-31913,08-02-2018,Parnavi Kumar,West Bengal,Kolkata
B-31914,23-03-2018,Jitesh Patil,Uttar Pradesh,Lucknow
B-31915,05-01-2018,Shikhar Rao,Himachal Pradesh,Simla
B-31916,10-10-2018,Kshitij Patil,Madhya Pradesh,Indore
B-31917,31-10-2018,Sneha Patil,Karnataka,Bangalore
B-31918,31-08-2018,Ashmeet Jain,West Bengal,Kolkata
B-31919,24-09-2018,Sukant Jain,Sikkim,Gangtok
B-31920,08-01-2018,Ankur Jain,Andhra Pradesh,Hyderabad
B-31921,18-06-2018,Parna Patil,Madhya Pradesh,Bhopal
B-31922,01-09-2018,Shreyoshe Rao,Karnataka,Bangalore
B-31923,24-11-2018,Mrinal,Maharashtra,Mumbai
B-31924,15-11-2018,Manibalan Jain,Kerala ,Thiruvananthapuram
B-31925,11-05-2018,Nida Kumar,Madhya Pradesh,Indore
B-31926,22-01-2018,Rhea Rao,Maharashtra,Mumbai
B-31927,05-07-2018,Megha,Maharashtra,Pune
B-31928,06-09-2018,Shreya Sharma,Kerala ,Thiruvananthapuram
B-31929,01-12-2018,Vishakha Sharma,Uttar Pradesh,Prayagraj
B-31930,01-02-2018,Anjali Singh,Delhi,Delhi
B-31931,30-09-2018,Sauptik Singh,Madhya Pradesh,Indore
B-31932,28-05-2018,Mahima Jain,Maharashtra,Pune
B-31933,08-12-2018,Aishwarya Jain,Uttar Pradesh,Prayagraj
B-31934,10-10-2018,Utsav Kumar,Maharashtra,Mumbai
B-31935,19-09-2018,Madan Mohan Jain,Uttar Pradesh,Mathura
B-31936,30-03-2018,Bhishm Sharma,Maharashtra,Mumbai
B-31937,28-11-2018,Sumeet Sharma,Maharashtra,Mumbai
B-31938,12-01-2018,Saurabh Sharma,Andhra Pradesh,Hyderabad
B-31939,09-02-2018,Shubham Rao,Jammu and Kashmir,Kashmir
B-31940,09-02-2018,Shubham Patil,Jammu and Kashmir,Kashmir
B-31941,21-01-2018,Soumya Jain,Rajasthan,Udaipur
B-31942,04-02-2018,Prashant,Delhi,Delhi
B-31943,04-01-2018,Bhutekar Jain,Madhya Pradesh,Indore
B-31944,15-04-2018,Bhavna Rao,Sikkim,Gangtok
B-31945,04-01-2018,Shikhar Patil,Maharashtra,Mumbai
B-31946,19-07-2018,Sheetal Sharma,Madhya Pradesh,Indore
B-31947,14-02-2018,Aarushi Jain,Tamil Nadu,Chennai
B-31948,29-07-2018,Pranav,Madhya Pradesh,Indore
B-31949,01-07-2018,Kishwar Singh,Madhya Pradesh,Indore
B-31950,17-05-2018,Sweta Kumar,Maharashtra,Mumbai
B-31951,27-03-2018,Manju Rao,Andhra Pradesh,Hyderabad
B-31952,10-10-2018,Kshitij Rao,Madhya Pradesh,Indore
B-31953,01-10-2018,Ishit Sharma,Maharashtra,Pune
B-31954,19-03-2018,Subhashree Kumar,Jammu and Kashmir,Kashmir
B-31955,28-07-2018,Dhirajendu Singh,Maharashtra,Mumbai
B-31956,10-11-2018,Anand Sharma,Madhya Pradesh,Indore
B-31957,02-01-2018,Girase Jain,Kerala ,Thiruvananthapuram
B-31958,26-08-2018,Anudeep Rao,Madhya Pradesh,Indore
B-31959,06-10-2018,Dhanraj Patil,Madhya Pradesh,Indore
B-31960,19-11-2018,Parakh Jain,Nagaland,Kohima
B-31961,09-06-2018,Samiksha Sharma,Maharashtra,Mumbai
B-31962,09-02-2018,Kalyani Patil,Tamil Nadu,Chennai
B-31963,03-08-2018,Ashwin Sharma,Goa,Goa
B-31964,26-08-2018,Anudeep Rao,Madhya Pradesh,Indore
B-31965,11-09-2018,Surabhi Kumar,Maharashtra,Mumbai
B-31966,01-06-2018,Chandni Patil,Rajasthan,Jaipur
B-31967,10-11-2018,Anand Jain,Madhya Pradesh,Indore
B-31968,08-11-2018,Abhijeet,Madhya Pradesh,Bhopal
B-31969,04-03-2018,Nishi Singh,Maharashtra,Mumbai
B-31970,13-08-2018,Ayush Rao,Maharashtra,Mumbai
B-31971,11-06-2018,Sanjna Rao,Maharashtra,Mumbai
B-31972,04-12-2018,Monu Singh,Punjab,Amritsar
B-31973,10-12-2018,Ishpreet Sharma,Maharashtra,Mumbai
B-31974,15-02-2018,Jitesh,Uttar Pradesh,Lucknow
B-31975,21-12-2018,Sanjay Sharma,Maharashtra,Mumbai
B-31976,26-04-2018,Sanjay Kumar,Goa,Goa
B-31977,10-09-2018,Aditi Rao,Madhya Pradesh,Indore
B-31978,15-11-2018,Aayush Patil,Uttar Pradesh,Lucknow
B-31979,08-02-2018,Parnavi Rao,West Bengal,Kolkata
B-31980,17-04-2018,Sagar,Nagaland,Kohima
B-31981,27-06-2018,Shaily Patil,Maharashtra,Mumbai
B-31982,11-07-2018,Surabhi Singh,Tamil Nadu,Chennai
B-31983,11-05-2018,Priyanka,Maharashtra,Pune
B-31984,23-09-2018,Sajal Patil,Bihar,Patna
B-31985,24-06-2018,Kritika Singh,Uttar Pradesh,Lucknow
B-31986,29-08-2018,Meghana,Madhya Pradesh,Bhopal
B-31987,15-11-2018,Amol Sharma,Bihar,Patna
B-31988,15-02-2018,Jitesh Patil,Uttar Pradesh,Lucknow
B-31989,02-06-2018,Ekta Sharma,West Bengal,Kolkata
B-31990,21-01-2018,Saloni Singh,West Bengal,Kolkata
B-31991,18-06-2018,Parna Kumar,Madhya Pradesh,Bhopal
B-31992,23-10-2018,Sheetal Jain,Madhya Pradesh,Indore
B-31993,04-06-2018,Bhawna Patil,Madhya Pradesh,Indore
B-31994,20-01-2018,Oshin Sharma,Maharashtra,Pune
B-31995,11-09-2018,Surabhi,Maharashtra,Mumbai
B-31996,24-09-2018,Abhishek,Maharashtra,Mumbai
B-31997,18-07-2018,Wale Sharma,Maharashtra,Mumbai
B-31998,02-09-2018,Surbhi Kumar,Maharashtra,Mumbai
B-31999,07-05-2018,Anurag Jain,Madhya Pradesh,Indore
B-32000,02-09-2018,Vaibhavi Sharma,Uttar Pradesh,Lucknow
B-32001,04-05-2018,Aditya Singh,Punjab,Chandigarh
B-32002,13-08-2018,Ayush Singh,Maharashtra,Mumbai
B-32003,22-02-2018,Monisha Kumar,Rajasthan,Jaipur
B-32004,23-09-2018,Sajal Rao,Bihar,Patna
B-32005,02-09-2018,Sanjana Patil,Bihar,Patna
B-32006,27-03-2018,Sarita Kumar,Maharashtra,Pune
B-32007,10-12-2018,Amlan Jain,Madhya Pradesh,Indore
B-32008,26-07-2018,Akash Singh,West Bengal,Kolkata
B-32009,14-12-2018,Jay Sharma,Delhi,Delhi
B-32010,31-01-2018,Nirja Singh,Delhi,Delhi
B-32011,20-01-2018,Oshin Singh,Maharashtra,Pune
B-32012,18-07-2018,Wale Jain,Maharashtra,Mumbai
B-32013,10-12-2018,Ishpreet Rao,Maharashtra,Mumbai
B-32014,14-02-2018,Sonakshi Rao,Jammu and Kashmir,Kashmir
B-32015,12-02-2018,Bharat Sharma,Gujarat,Ahmedabad
B-32016,18-12-2018,Kajal Kumar,Delhi,Delhi
B-32017,03-11-2018,Aniket Kumar,Haryana,Chandigarh
B-32018,03-02-2018,Gaurav Singh,Rajasthan,Udaipur
B-32019,28-10-2018,Harshita,Maharashtra,Mumbai
B-32020,18-01-2018,Aparajita Sharma,West Bengal,Kolkata
B-32021,07-12-2018,Abhishek Jain,Rajasthan,Udaipur
B-32022,10-03-2018,Mayank Jain,Maharashtra,Mumbai
B-32023,04-05-2018,Aditya Kumar,Punjab,Chandigarh
B-32024,09-02-2018,Arpita Patil,Karnataka,Bangalore
B-32025,20-02-2018,Manju Jain,Andhra Pradesh,Hyderabad
B-32026,08-02-2018,Parnavi Sharma,West Bengal,Kolkata
B-32027,15-04-2018,Bhavna Sharma,Sikkim,Gangtok
B-32028,24-11-2018,Mrinal Kumar,Maharashtra,Mumbai
B-32029,28-11-2018,Sumeet Kumar,Maharashtra,Mumbai
B-32030,21-01-2018,Soumya,Rajasthan,Udaipur
B-32031,29-01-2018,Hemangi Patil,Delhi,Delhi
B-32032,29-01-2018,Hemangi Singh,Delhi,Delhi
B-32033,25-06-2018,Shubhi Rao,Maharashtra,Mumbai
B-32034,20-04-2018,Deepak,Madhya Pradesh,Bhopal
B-32035,24-04-2018,Hemant Patil,Kerala ,Thiruvananthapuram
B-32036,12-07-2018,Rashmi Jain,Madhya Pradesh,Indore
B-32037,13-11-2018,Uudhav Sharma,Maharashtra,Mumbai
B-32038,15-04-2018,Kanak,Goa,Goa
B-32039,22-01-2018,Rhea Patil,Maharashtra,Mumbai
B-32040,04-06-2018,Aayushi Kumar,Madhya Pradesh,Indore
B-32041,08-02-2018,Hitesh Jain,Madhya Pradesh,Bhopal
B-32042,16-07-2018,Anchal Jain,Haryana,Chandigarh
B-32043,12-08-2018,Nitant Rao,Rajasthan,Jaipur
B-32044,08-04-2018,Aarushi Kumar,Tamil Nadu,Chennai
B-32045,04-12-2018,Monu Kumar,Punjab,Amritsar
B-32046,04-02-2018,Anmol Patil,Rajasthan,Udaipur
B-32047,25-05-2018,Charika Patil,Goa,Goa
B-32048,21-03-2018,Jahan,Madhya Pradesh,Bhopal
B-32049,31-07-2018,Akshat Rao,Maharashtra,Mumbai
B-32050,16-11-2018,Komal Patil,Himachal Pradesh,Simla
B-32051,07-06-2018,Krutika Rao,Bihar,Patna
B-32052,03-11-2018,Snel,Kerala ,Thiruvananthapuram
B-32053,05-02-2018,Diwakar Kumar,Delhi,Delhi
B-32054,29-04-2018,Kirti Jain,Jammu and Kashmir,Kashmir
B-32055,18-04-2018,Ramesh Sharma,Gujarat,Ahmedabad
B-32056,24-09-2018,Avish Jain,Kerala ,Thiruvananthapuram
B-32057,02-09-2018,Sanjana Rao,Bihar,Patna
B-32058,28-08-2018,Sanjova Jain,Maharashtra,Pune
B-32059,04-01-2018,Sidharth Sharma,Maharashtra,Mumbai
B-32060,16-12-2018,Preksha Sharma,Delhi,Delhi
B-32061,21-12-2018,Sanjay Sharma,Maharashtra,Mumbai
B-32062,22-01-2018,Rhea,Maharashtra,Mumbai
B-32063,01-06-2018,Chandni Kumar,Rajasthan,Jaipur
B-32064,25-01-2018,Manisha Singh,Rajasthan,Udaipur
B-32065,02-11-2018,Sheetal Jain,Maharashtra,Pune
B-32066,10-05-2018,Sabah,Maharashtra,Mumbai
B-32067,10-06-2018,Sheetal Rao,Madhya Pradesh,Indore
B-32068,20-02-2018,Ramesh Kumar,Gujarat,Ahmedabad
B-32069,10-11-2018,Abhijeet Patil,Maharashtra,Mumbai
B-32070,24-09-2018,Sukrith Sharma,Maharashtra,Mumbai
B-32071,12-04-2018,Mohan Kumar,Haryana,Chandigarh
B-32072,31-01-2018,Manjiri Rao,Delhi,Delhi
B-32073,03-02-2018,Omkar,Delhi,Delhi
B-32074,09-04-2018,Yogesh Singh,Bihar,Patna
B-32075,31-12-2018,Shreya Sharma,Uttar Pradesh,Lucknow
B-32076,21-01-2018,Soumya Singh,Rajasthan,Udaipur
B-32077,17-05-2018,Subhashree Singh,Jammu and Kashmir,Kashmir
B-32078,08-04-2018,Aarushi Jain,Tamil Nadu,Chennai
B-32079,28-05-2018,Arsheen Kumar,Gujarat,Ahmedabad
B-32080,22-09-2018,Akshay Kumar,Uttar Pradesh,Lucknow
B-32081,06-04-2018,Sonakshi Singh,Jammu and Kashmir,Kashmir
B-32082,23-01-2018,Jesslyn,Rajasthan,Udaipur
B-32083,26-12-2018,Akshata Jain,Gujarat,Surat
B-32084,28-07-2018,Dhirajendu Rao,Maharashtra,Mumbai
B-32085,23-02-2018,Hitika Jain,Madhya Pradesh,Indore
B-32086,19-08-2018,Shourya Kumar,Kerala ,Thiruvananthapuram
B-32087,16-03-2018,Priyanka Singh,Maharashtra,Pune
B-32088,03-08-2018,Ashwin Sharma,Goa,Goa
B-32089,10-01-2018,Syed,Maharashtra,Pune
B-32090,31-01-2018,Nirja Rao,Delhi,Delhi
B-32091,15-05-2018,Sanskriti Singh,West Bengal,Kolkata
B-32092,16-03-2018,Priyanka,Maharashtra,Pune
B-32093,19-02-2018,Vandana Jain,Himachal Pradesh,Simla
B-32094,06-12-2018,Rohan Patil,Madhya Pradesh,Indore
B-32095,27-04-2018,Paridhi Sharma,Rajasthan,Jaipur
B-32096,06-09-2018,Shreya Jain,Kerala ,Thiruvananthapuram
B-32097,28-03-2018,Atharv Patil,West Bengal,Kolkata
B-32098,15-12-2018,Phalguni Sharma,Madhya Pradesh,Bhopal
B-32099,10-10-2018,Utsav Kumar,Maharashtra,Mumbai
B-32100,22-03-2018,Kasheen Jain,West Bengal,Kolkata
B-32101,21-08-2018,Vishakha Singh,Madhya Pradesh,Indore
B-32102,09-02-2018,Arpita Sharma,Karnataka,Bangalore
B-32103,03-11-2018,Swati Rao,Madhya Pradesh,Indore
B-32104,15-11-2018,Amol Sharma,Bihar,Patna
B-32105,28-01-2018,Amruta Singh,Delhi,Delhi
B-32106,20-03-2018,Sweta,Maharashtra,Mumbai
B-32107,15-11-2018,Arun,Madhya Pradesh,Indore
B-32108,21-06-2018,Noopur Patil,Karnataka,Bangalore
B-32109,03-12-2018,Abhishek Rao,Gujarat,Surat
B-32110,24-10-2018,Nikita,Punjab,Chandigarh
B-32111,31-03-2018,Hitika Patil,Madhya Pradesh,Indore
B-32112,08-07-2018,Raksha Rao,West Bengal,Kolkata
B-32113,22-01-2018,Rhea Sharma,Maharashtra,Mumbai
B-32114,28-04-2018,Ajay Rao,Karnataka,Bangalore
B-32115,13-04-2018,Vandana,Himachal Pradesh,Simla
B-32116,29-10-2018,Moumita Sharma,Gujarat,Ahmedabad
B-32117,22-01-2018,Rhea Jain,Maharashtra,Mumbai
B-32118,24-09-2018,Avish Patil,Kerala ,Thiruvananthapuram
B-32119,24-04-2018,Pooja Kumar,Bihar,Patna
B-32120,10-12-2018,Suraj Patil,Gujarat,Surat
B-32121,27-01-2018,Parin,Maharashtra,Mumbai
B-32122,08-05-2018,Tushina,Goa,Goa
B-32123,29-10-2018,Sanjana Kumar,Madhya Pradesh,Indore
B-32124,03-03-2018,Nidhi Rao,Nagaland,Kohima
B-32125,16-05-2018,Shruti Kumar,Karnataka,Bangalore
B-32126,30-01-2018,Atul Patil,Delhi,Delhi
B-32127,17-03-2018,Sanskriti Patil,West Bengal,Kolkata
B-32128,03-11-2018,Soodesh Singh,Punjab,Chandigarh
B-32129,18-11-2018,Vikash Patil,Goa,Goa
B-32130,04-01-2018,Sudhir Jain,Nagaland,Kohima
B-32131,26-02-2018,Sahil,Punjab,Chandigarh
B-32132,06-12-2018,Rohan,Madhya Pradesh,Indore
B-32133,11-12-2018,Abhijit Rao,Delhi,Delhi
B-32134,12-02-2018,Bharat Singh,Gujarat,Ahmedabad
B-32135,17-04-2018,Sagar Singh,Nagaland,Kohima
B-32136,21-03-2018,Pournamasi,Madhya Pradesh,Indore
B-32137,22-10-2018,Tanushree Singh,Maharashtra,Mumbai
B-32138,04-06-2018,Bhawna Patil,Madhya Pradesh,Indore
B-32139,28-04-2018,Ajay Jain,Karnataka,Bangalore
B-32140,18-01-2018,Mahima Rao,Madhya Pradesh,Indore
B-32141,17-05-2018,Subhashree Singh,Jammu and Kashmir,Kashmir
B-32142,02-12-2018,Rohan Jain,Punjab,Amritsar
B-32143,22-11-2018,Saurabh Patil,Maharashtra,Mumbai
B-32144,15-03-2018,Tushina Kumar,Goa,Goa
B-32145,27-03-2018,Sarita Patil,Maharashtra,Pune
B-32146,28-03-2018,Vini Rao,Karnataka,Bangalore
B-32147,22-06-2018,Vijay Patil,Jammu and Kashmir,Kashmir
B-32148,13-12-2018,Sujay Jain,Maharashtra,Pune
B-32149,15-06-2018,Gunjan Patil,Madhya Pradesh,Indore
B-32150,26-06-2018,Maithilee Sharma,Madhya Pradesh,Indore
B-32151,09-04-2018,Yogesh Patil,Bihar,Patna
B-32152,13-01-2018,Chetan Sharma,Gujarat,Ahmedabad
B-32153,22-05-2018,Tanvi Sharma,Punjab,Chandigarh
B-32154,21-11-2018,Gunjal Jain,Gujarat,Surat
B-32155,07-12-2018,Abhishek Patil,Rajasthan,Udaipur
B-32156,07-01-2018,Jaideep Rao,Nagaland,Kohima
B-32157,27-01-2018,Parin,Maharashtra,Mumbai
